	id	sentence	sentiment
15588	c2c623cff7992bfaa89cda2b7	 Maid in Manhattan might not look so appealing on third or fourth viewing down the road ... But as a high concept vehicle for two bright stars of the moment who can rise to fans ' lofty expectations , the movie passes inspection .	2
15589	r00090718	battlefield earth bathes in a pool of utter ridiculousness and cheesy visual styles , then stands up expecting everyone to admire it	0
15590	r00277212	stick with knives out and it delivers once all of the puzzle pieces have been picked up and slotted into place .	3
15591	r00584039	the leads acquit themselves fairly well , but the biggest winner is selleck , whose low-key charm and gift for light comedy are put to good use here .	2
15592	4e2816ce7194179cf3bc95182	 There 's a reason why halftime is only fifteen minutes long .	1
15593	r00242485	a cohesive demonstration of why wilco , as a whole , is one of the most compelling musical entities working today .	3
15594	r00532493	wang goes for a very understated and naturalistic tone throughout most the film , but not a scene is squandered .	4
15595	r00221694	he comes , he kills , he fries , he stirs again . he 's about as scary as perry como .	0
15596	82bd8ff6b9fbb6d702432d5ad	 ` What 's the Russian word for Wow !? '	3
15597	r00066050	redford delivers a tour de force performance to ensure this beautifully simple idea enthralls throughout .	3
15598	r00277943	if a wwe-produced film can 't get squared-circle action right , what can be expected of it ?	0
15599	r00459750	honestly ? you could do a lot worse this winter , and you probably already have .	2
15600	r00218777	unless restrained by another , far superior creative force (p .t . anderson , judd apatow) , sandler 's recent career is a cautionary tale in self-mutilation .	0
15601	8f4443c10e41c3400576124ab	 It 's a sight to behold .	2
15602	56f4bfd013cec041f21b7395e	 Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision .	3
15603	8b6c3b0454b37145198f6f39f	 There 's a great deal of corny dialogue and preposterous moments .	1
15604	00a77819466219ed4a9104413	 Nearly all the fundamentals you take for granted in most films are mishandled here .	1
15605	657380e3a9f40aba3597f1374	 An hour and a half of joyful solo performance .	4
15606	r00275068	potent stuff .	3
15607	r00513188	for the most part you stare at the screen and wonder how anybody involved thought this could possibly have been any good .	0
15608	r00315787	well over $20 million was spent to create a film full of sound and fury but without an inkling of intelligence .	0
15609	8540a640e190d31c360507f65	 The movie is our story as much as it is Schmidt 's , no matter if it 's viewed as a self-reflection or cautionary tale .	2
15610	cf416d5e34249b5382c202593	 A much more successful translation than its most famous previous film adaptation , writer-director Anthony Friedman 's similarly updated 1970 British production .	3
15611	6b4ba725d2fe3f5113e3790ab	 There 's back-stabbing , inter-racial desire and , most importantly , singing and dancing .	3
15612	r00226889	a casually racist murder-mystery (- the mystery) that was rejected by both audiences and critics due to a chaotic tone , insipid comedy beats and clunky action scenes set to slap-bass and scat-singing .	1
15613	r00409512	unfunny , and also casually offensive .	1
15614	r00238565	dr . seuss ' how the grinch stole christmas is one overstuffed movie , but it 's by no means a turkey .	3
15615	f29521b9e97a9b6c641bd7f71	 ... a true delight .	4
15616	r00472508	southland is ridiculous in much the same way the austin powers movies are , but it 's played straight .	1
15617	r00598081	uncut gems is relentless! it is a non-stop , edge-of-your seat experience .	4
15618	r00130851	history as drivel , rebellion as sunday-morning hangover	1
15619	r00152624	it 's just like us to be arrogant enough to believe , like marvell 's coy mistress , that our cherry is the ripest for busting of the lot .	0
15620	r00595589	cannot entirely be dismissed , because the director so adamantly knows what he 's doing .	3
15621	r00092063	loathsome as any mindless , blood-drenched hollywood action-adventure yarn .	0
15622	cff154f1fc35a2b215fb1e2d7	 Strange and beautiful film .	3
15623	ba29a8724348a2718d22121e2	 The sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .	1
15624	f0e5219e0fd96189c72aac03a	 Solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .	1
15625	6ab510c490c54ef81fe28301f	 One of the film 's most effective aspects is its Tchaikovsky soundtrack of neurasthenic regret .	2
15626	r00352222	daisy ridley brings ophelia to life here , raising the (ok , probably unlikely) prospect of shakespeare fandom now being torn into opposing camps as happened to star wars in the wake of the last jedi . . .	2
15627	e8a59fc8e6d45a992f635e5f9	 Fans of Plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .	1
15628	92d76a1f18e97a934a39040a1	 Family togetherness takes a back seat to inter-family rivalry and workplace ambition ... whole subplots have no explanation or even plot relevance .	1
15629	b495b29437d4232ea10341b52	 A classy , sprightly spin on film .	4
15630	r00627554	it 's not a costume drama in any real sense , with blusters of wind standing in for dialogue and , frankly , sheer boredom subbing for brontë 's look into the riddles of the human heart .	1
15631	r00319567	midsommar is truly a masterful work of art that only comes around every 90 years or so .	4
15632	r00180607	it 's consistently hilarious for its entire two hours , but it isn 't just jokes-there 's outstanding character work here , too . (splice today)	4
15633	9eefc8f0f134dd37988486a08	 both overstuffed and undernourished ... The film ca n't be called a solid success , although there 's plenty of evidence here to indicate Clooney might have better luck next time .	2
15634	d798b5f996b5ec39d9488919e	 It 's hard to say who might enjoy this , are there Tolstoy groupies out there ?	1
15635	r00603280	"if any of this was surprising or cleverly timed , you 'd laugh and then cringe . in ""vacation"" you cringe first and ask questions later ."	0
15636	r00440656	shakes the clown is sick but whether it 's a joke is a matter of taste . and this film is about as tasteless as they come .	0
15637	r00509626	an almost perfect disney family film with donna murphy being the standout star .	3
15638	r00602578	us manages to be funny , freaky , and thrilling all at once , and marks another step forward in peele 's evolving sense of storytelling and craftsmanship .	4
15639	r00470638	it 's a provocative , serious , ridiculous , screwy concoction about whiteface , cultural code-switching , african-american identities and twisted new forms of wage slavery , beyond previously known ethical limits .	4
15640	r00573316	amir bar-lev 's the tillman story is a gripping drama that reconstructs tillman 's life , death , and legacy .	4
15641	b9103f632eafce30dabffc74a	 The images lack contrast , are murky and are frequently too dark to be decipherable .	1
15642	r00495812	strange wilderness is a never-ending bundle of self-consciously raunchy skits aimed at under-achieving slackers who are too high to notice how desperately pathetic it all is .	1
15643	r00043808	shiver-making moments aside , in a important way 127 hours suffers from the filmmaker 's lack of nerve , a reluctance to let the audience taste ralston 's dread and the expectation of a slow , absurd death .	2
15644	r00148628	get this - matthew mcconaughey is currently the most exciting acting talent at work in movies . next up , the simple business of a christopher nolan .	3
15645	r00074539	there is a lot of money up on the screen , from the stars . . .to the sets , but there 's absolutely nothing of worth in the movie .	0
15646	r00336171	let 's make it simple . mystic river is the great hollywood studio film released this year .	4
15647	5ce60602ccae90005b349e8aa	 It 's not particularly subtle ... However , it still manages to build to a terrifying , if obvious , conclusion .	2
